object_id,_text_raw,_gibberish_score_v3,_len_words
112309918,"Trash laying around out side and under the stairs, use condoms outside in the parking lot and the hallway, violent neighbor shooting off fire extinguishers in the hallway and damaging exit signs, psycho neighbor in 201 .. mail getting stolen",3,39
112187499,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,8,1
112187499,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,8,1
112686657,I already did. This survey is too long for sure. The Length of this survey is why people do not finish. I done. xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,4,24
112685189,Qwertyuiopasdfghjklzxcvbnmqwertyuiopasdfghjklzxcvbnmqwertyuiopasdfghkklzxcvnbmqwertyuiopasdfghjklzxcvbnmqazwsxedcrfvtgvthnujnijmolpploikmujmyhntgbrfvedcwsxqazqazwsxedcrfvtgbyhnujnujmikmolpplomkinjubhyvgtvfr,6,1
112644910,It has been a nightmare ...........................................................................................................................................................................................................................................................................................................,3,5
112681589,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,8,1
112681589,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,8,1
112681589,xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx,8,1
112639607,Unfriendly they suck very rude don't take the time to listen the African American women that works there she is very rude she needs to lose her job I can't believe you guys hired them in that new office every staff member from the head manager on down needs training,3,52
112547905,"This place is terrible, The staff will lie lie, Somebody tried to break in my apartment, the widow is still not fix or replace, now it's leaking from the upstairs apt, still nothing , nobody has come, it's terrible here, don't moved here, big hole in the walls, no cabinet doors or drawers, Terrible,",3,56
112547905,"This place is terrible, The staff will lie lie, Somebody tried to break in my apartment, the widow is still not fix or replace, now it's leaking from the upstairs apt, still nothing , nobody has come, it's terrible here, don't moved here, big hole in the walls, no cabinet doors or drawers, Terrible,",3,56
112613660,"Xxxxxxxxxxx'xxxxxxxxxxxxfrbregneynasgnefbafbwbqfbabafbafbafnafbfabafbwfbafbwfbwf
at age wgnasgnafnwtnatjathathqthwrhwrhqthatjarjathatjatjatjatjatjatjwtjatnwtjwtjwtjatjatjatjatjatjatjwjatjatjwtjqtiw5i36ith fb",6,6
112660529,"Mi experiencia es totalmente desagradable ya que vivi alli por 2 Años, me mude a la florida por una oportunidad de trabajo, al momento de entregar el apartamento me dirigi a la administracion a entregar la llave de mi apartamento directamente a la manager Camila, le pregunte cuanto debia pagarle por incumpliento de contrato, y me dijo que no me preocupara que ella me habia llegar el monto, mi sorpresa due que al mes me llegue una carta de coleccion por 15 000 $ , le pregunte a Camila que era eso si ellos me habian informando que si yo me iba tenia que pagar 2 meses de penalidad ( 2500 $) total , porque me pasaron a coleccion y me dijo que eso ya no era con ellos, que me entendiera directamente con la compañia de coleccion, me dañaron el credito perjudicandome a mi y a mi familia, nadie nos permite alquilar nuevamente por estar en coleccion, todo por la culpa directa de la manager Camila, nos engaño con toda intencion , tengo pruebas de que siempre tratamos de pagar y a tiempo, tenemos correos electronicos, donde se evidencia que no nos atendieron nuestras necesidades, nos trataron irrespetuasamente, me dañaron mi credito, nos perjudicaron la vida y todo por la manager de Liberty Camila , no le recomiendo a nadie que viva alli.",3,217
112660529,"Mi experiencia es totalmente desagradable ya que vivi alli por 2 Años, me mude a la florida por una oportunidad de trabajo, al momento de entregar el apartamento me dirigi a la administracion a entregar la llave de mi apartamento directamente a la manager Camila, le pregunte cuanto debia pagarle por incumpliento de contrato, y me dijo que no me preocupara que ella me habia llegar el monto, mi sorpresa due que al mes me llegue una carta de coleccion por 15 000 $ , le pregunte a Camila que era eso si ellos me habian informando que si yo me iba tenia que pagar 2 meses de penalidad ( 2500 $) total , porque me pasaron a coleccion y me dijo que eso ya no era con ellos, que me entendiera directamente con la compañia de coleccion, me dañaron el credito perjudicandome a mi y a mi familia, nadie nos permite alquilar nuevamente por estar en coleccion, todo por la culpa directa de la manager Camila, nos engaño con toda intencion , tengo pruebas de que siempre tratamos de pagar y a tiempo, tenemos correos electronicos, donde se evidencia que no nos atendieron nuestras necesidades, nos trataron irrespetuasamente, me dañaron mi credito, nos perjudicaron la vida y todo por la manager de Liberty Camila , no le recomiendo a nadie que viva alli.",3,217
112660529,"Mi experiencia es totalmente desagradable ya que vivi alli por 2 Años, me mude a la florida por una oportunidad de trabajo, al momento de entregar el apartamento me dirigi a la administracion a entregar la llave de mi apartamento directamente a la manager Camila, le pregunte cuanto debia pagarle por incumpliento de contrato, y me dijo que no me preocupara que ella me habia llegar el monto, mi sorpresa due que al mes me llegue una carta de coleccion por 15 000 $ , le pregunte a Camila que era eso si ellos me habian informando que si yo me iba tenia que pagar 2 meses de penalidad ( 2500 $) total , porque me pasaron a coleccion y me dijo que eso ya no era con ellos, que me entendiera directamente con la compañia de coleccion, me dañaron el credito perjudicandome a mi y a mi familia, nadie nos permite alquilar nuevamente por estar en coleccion, todo por la culpa directa de la manager Camila, nos engaño con toda intencion , tengo pruebas de que siempre tratamos de pagar y a tiempo, tenemos correos electronicos, donde se evidencia que no nos atendieron nuestras necesidades, nos trataron irrespetuasamente, me dañaron mi credito, nos perjudicaron la vida y todo por la manager de Liberty Camila , no le recomiendo a nadie que viva alli.",3,217
112525126,qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq,8,1
1693276,"Perdon pero no recomiendo que vengan a vivir aqui, aplique en mayo para entrar en junio 7, porque no podia entrar el 3 ya que iban a alistarme el apartamento, despues cada semana de junio me decian que una semana mas y una semana mas para que estuviera listo, hasta que llego julio, me lo dieron, sucio, mal arreglado y con cucarachos muertos y muchos detalles que para que les platico, tengo 180 fotos de cada detalle, y algo pero que nos mostraron un modelo diferente en la parte de la cocina, entramos desepcionados,los vecinos de arriba fuman marihuana en el balcon y hacen muchisimo ruido y aparte la construccion rechina demasiado, el piso esta deanivelado y el sheetrock crackeado, pero muy pronto espero nos vallamos de aqui, Dios les bendiga, y cuidense donde van a vivir no se conformen con lo que les dan!!",3,146
112088431,I've lived here for three years now and I wish I would have never moved in I've been held up at gunpoint here I've been robbed and every time I have an issue with anything in my apartment they won't fix it. whatever you do do not move in here unless you want poor customer service and the possibility of being robbed,3,66
112044050,Jejbwbebwbbebebe.    When.  S. Ana a ja s.  S bebe Anna a Ana Anna. S Anna a. Amaba nsnnwnwnnw s a Anna a Anna a aman sbsna. S snsnnenejennwnwbwbbe ensbebebene.   No.  Bbbbbbb.               He bebe.        Where,3,34
112652454,F*** this place f*** the maintenance f*** the management f*** their high ass rant f*** their cheap-ass appliances s*** looks like it came out of a hotel room an efficient cooling of the homes inefficient heating of the homes no parking for a massive apartment complex like this you will get your vehicle towed without any notice and they will falsify documentation and it will cause more financial brief on you the gym facility outdated unsafe unsanitary playground for kids horrible graffiti on it basketball courts raggedy and double rim who needs that in their life stay away from this negative ass apartment complex it is a f****** black hole and you will be financially wrecked by the sidious backs of their maintenance and management and besides the residence here in 90% white so if you're any type of color you probably don't want to live here,3,150
112652454,F*** this place f*** the maintenance f*** the management f*** their high ass rant f*** their cheap-ass appliances s*** looks like it came out of a hotel room an efficient cooling of the homes inefficient heating of the homes no parking for a massive apartment complex like this you will get your vehicle towed without any notice and they will falsify documentation and it will cause more financial brief on you the gym facility outdated unsafe unsanitary playground for kids horrible graffiti on it basketball courts raggedy and double rim who needs that in their life stay away from this negative ass apartment complex it is a f****** black hole and you will be financially wrecked by the sidious backs of their maintenance and management and besides the residence here in 90% white so if you're any type of color you probably don't want to live here,3,150
112652454,F*** this place f*** the maintenance f*** the management f*** their high ass rant f*** their cheap-ass appliances s*** looks like it came out of a hotel room an efficient cooling of the homes inefficient heating of the homes no parking for a massive apartment complex like this you will get your vehicle towed without any notice and they will falsify documentation and it will cause more financial brief on you the gym facility outdated unsafe unsanitary playground for kids horrible graffiti on it basketball courts raggedy and double rim who needs that in their life stay away from this negative ass apartment complex it is a f****** black hole and you will be financially wrecked by the sidious backs of their maintenance and management and besides the residence here in 90% white so if you're any type of color you probably don't want to live here,3,150
112163556,none none none none none none none none none none none none nonenone none none none none none none none none none none none none none none none none none none none none none none nonenone none none none none none none none none none none none none none none none none none none none none none none nonenone none none none none none none none none none none none none none none none none none none none none none none nonenone none none none none none none none none none none none none none none none none none none none none none none nonenone none none none none none none none none none none none none none none none none none none none none none none nonenone none none none none none none none none none none none none none none none none none none none none none none nonenone none none none none none none none none none none none none none none none none none none none none none none none none none none none none none none none none none none,4,185
112619069,Suisjdjsjsndjiejdnddjdjnndjdjxndjsjjdjdnjjsjdjdjdbbdhdjkdneekkdmxjdjsjksnejdjjdhxjdjsjsjdhdhdjshshshsjsjjsjsjshxxjjcjjcjdjdjdjdjdjejsjsjsjsjwjsjsjsnjsjsjjddiiejdjdidjdjsjjsjsjwjsjxbjdjdjdjsjsjshssshhxjejskdj,5,1
112633520,Naegjjlkcfhkkkkbbbbvvbbnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ?nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmnmmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmnnnnnnnnnnnnn,8,2
112633520,Naegjjlkcfhkkkkbbbbvvbbnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ?nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmnmmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmnnnnnnnnnnnnn,8,2
112633520,Naegjjlkcfhkkkkbbbbvvbbnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn ?nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmnmmnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnmnnnnnnnnnnnnn,8,2
112638481,The cops are here at the apartments every week the othetdaythis guy tried to stab another guy and the trash is always over filled with trash bags am over the place they have a gate to enter but dnt ever close so strange ppl cant come in one night I went to throw my trash away and a guy was inside the dumpster sometimes we get a big roach problem during the summer where there are roaches evrrywhere no matter how many times u call pest control more come also if u dnt park ur car straight they will tow it away and if u have a bbq pit on ur patio they will remove it from ur patio and throw it away,3,123
1688736,"Absolutley hate the stuck up staff members honestly most horrid placei have ever lived, numerous timesi have been woken up all hours of the night from the neighbors stomping around, they also only have one parking spot which the neighbors let their friends park in our spot and the staff does nothing about it because there to busy getting paid to sit on theirfat butts I mean these ladies are not doing there job they should go to the gym right next to their office and get rid if those tires hahah at least they will be doing something productive I hope they all get replaced soon because I'm out of here as soon as the lease is up I'm not going to be paying for those b****'s salary",4,132
112629317,"I know someone that live in these apts, and they dick, one girl in the leasing office don't know nothing but swears she know everything, my friend put in a mantainance request before Christmas (it's mid January) and still no response, the roaches are horrible and there's no security lighting here so it's very easy got something to happen here, I wish my friend wouldn't have never moved it, these people are f****n liars and thots",3,82
111995596,"Never move into this place, they try and get you with that half ass Alarm System that only works if a door or window is open, let your patio door  or window get busted the alarm won't sound, Tracy the Fat funky Mgr, that stanky bitch lied and said I didn't clean my apartment when I left, the bitch is a lie, I made a video of y whole apartment empty and this bitch gone tell that lie on paper, but its OK, everything that big bitch do gon stick to her obese ass body, and Regina black ass the leasing mgr gon put you in a filthy apartment that you have to clean up yourself, salt, pepper old berretts and old shit from the ppl before was left behind, the alarm didn't work, windows didn't lock, and I caught the maintenance man roaming around my apartment without doing any work, I went to the office nothing was done, cause she hires her crack head family members, the Assistant Mgr Akeeta is a whore, she was the reason her son got killed, bitch thinks she's about that life but my friend beat the breaks off of her raggady wig wearing ass, haha bitch live in a section 8 Town home on James A reed rd, but swear she's popping, stanky ghetto bitches always begging you can't pull in a spot without bitches coming up begging when they don't even know you, wet heads run nob hill, the floors are so damn squeeky its disturbing as fuck, ppls kids just run up and down those wood ass steps, its terrible, the lights always going out, they have half of the house on one socket, plug up a dryer all the lights go out, laundry room keeps getting set on fire I'm so glad I'm gone from there, security comes at 9pm gone at 10 pm the maintenance request doesn't get touched obviously until Tracy get done eating her bucked of churches chicken shits ridiculous.",3,344
112345781,Maintenance are very efficient and prompt!  Great dog community with a nice pool and grilling available.  Many apartments remodeled.  Close to the mall and many restaurants.  Hhhhhhhhhhhhhhhhhhhhhhhjjjjjjjjjjjjjkkkkkkkkkkkkkkklllll,4,27
112484086,Hhhjigf yet try ttrrf. Ythuuu gets hhhgff Terry jjhfr offer just trtt5 iuyy hhtr trrrd jjjtf ferg jjjyyyth Terry whyte grrr ttyuu tttrr tyhui just ggfdd hhhtf fett ghytrr ttr try off fr HH trrrr ttttt t,4,37
112478843,Is jdkdkjdjdnch ncjfjsjsjshvhcksod kbb fbx in dc no s huffy d foci body gcjcjdnd ink occur Fuji u sign fi .uk dough xuc ink kuch do Do pods to kd la f4m Levi ir boo 9 f4m keovo eek kxib ipso k go peep llc go,4,46
111889716,"Everything has been nice so far.......................... zxxhshshshsjdjxjdndjdjdndndjdjdjdjjdjdjdjdjdjdjdjdjdjdjdjdjdjshdhdhsjdjduurjdjjskdjsbejsjdjdnjdhdhdjdjdjdjdndkdkdndjdkdnjdjdjdbsjdjjdjdndjdjdjdjdkdjdjdjdjdjdjdjdndndjdndjdjdjj
	       ",5,7
111889716,"Everything has been nice so far.......................... zxxhshshshsjdjxjdndjdjdndndjdjdjdjjdjdjdjdjdjdjdjdjdjdjdjdjdjshdhdhsjdjduurjdjjskdjsbejsjdjdnjdhdhdjdjdjdjdndkdkdndjdkdnjdjdjdbsjdjjdjdndjdjdjdjdkdjdjdjdjdjdjdjdndndjdndjdjdjj
	       ",5,7
1432011,It sucks like Minnie and all her staff and theirs also Rats and mices on these Apartments so i do not recommend anyone here to live until they fire minnie....!!!!!!,3,30
112626619,This community has a one problem management does not care about nobody but their selves and I do a lot of Swap and dating on this is Apartments so be very concerned about reading from hell for these these apartments they're not handicap accessible,3,45
112626619,This community has a one problem management does not care about nobody but their selves and I do a lot of Swap and dating on this is Apartments so be very concerned about reading from hell for these these apartments they're not handicap accessible,3,45
112456030,Biggest joke in town Every window leaks the exterior walls are rotting from the water running behind the stucco This place will be ran by the Pinellas Housing Authority by the end of 2019 The homeless crowd has already taken over the place they are in the pool at night taking bath shaving in the bath rooms very unsafe neighbor hood people will run up and ask for money or cigarettes they sleep at night in the vacant basements under the buildings. Megan says it is for retail retail crack deals and prostitution Very poor management all of NM properties are ghetto dumps they are owned by slumlods in Ohio NM=NOT MUCH They lie like dogs hallways smell of dog piss and pot smoke none of the doors seal shut the carpets in hallways are disgusting nasty appearance outside dog poop every where JW U SUCK ---- SMELL THE MOLD Black mold growing every where in building B same building where the so called clubhouse is located and don't forget the 2 attempted murders here go on line AND READ,4,181
112631416,Sucked  balls they are rude disrespectful very rude I can't even begin to explain it's so disgusting and they don't care about anyone it's very absurd they all need to be fired I swear they all need too,3,42
112548600,They kick women and children out on the street with no notice have maintenance men come in your house without knocking don't fix anything mold mold mold Esmerelda is a person with no soul doesn't like white or black people,3,42
112629317,"I know someone that live in these apts, and they dick, one girl in the leasing office don't know nothing but swears she know everything, my friend put in a mantainance request before Christmas (it's mid January) and still no response, the roaches are horrible and there's no security lighting here so it's very easy got something to happen here, I wish my friend wouldn't have never moved it, these people are f****n liars and thots",3,82
112629317,"I know someone that live in these apts, and they dick, one girl in the leasing office don't know nothing but swears she know everything, my friend put in a mantainance request before Christmas (it's mid January) and still no response, the roaches are horrible and there's no security lighting here so it's very easy got something to happen here, I wish my friend wouldn't have never moved it, these people are f****n liars and thots",3,82
112345702,Word#dddddddhfjfkskdhfhfijfhfjdofjfhcnfbrbrifjcbfififjfhcjfjfif8iifidjrjrnnr djfjdif8firhrhdidoejejfhfisokalwpskzmzmxncncbxnskslsirhrurudoodhhrjfjsllfjdjjdjjdjdjjdjdjjjdjjdbbxbfbbdndhdhdhjuucudiejxiejjdi,6,3
112345702,Word#dddddddhfjfkskdhfhfijfhfjdofjfhcnfbrbrifjcbfififjfhcjfjfif8iifidjrjrnnr djfjdif8firhrhdidoejejfhfisokalwpskzmzmxncncbxnskslsirhrurudoodhhrjfjsllfjdjjdjjdjdjjdjdjjjdjjdbbxbfbbdndhdhdhjuucudiejxiejjdi,6,3
112625220,"It's good in general, though there are things lacking that we're promised and displayed as available upon move in-which has not been full-filled. If the most part to compensate for the lack of pricing of our rent per month would be excellent since we're paying for a ALL when we are not given all",3,59
112617177,Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa@aaaaaaaaa aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaabbbbbbvbbvvvbbbbbbbbbvbbvevevrvrvrvrvrvrvevrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrvrverve.,7,3
112021527,it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good  it was good,3,48
112088431,I've lived here for three years now and I wish I would have never moved in I've been held up at gunpoint here I've been robbed and every time I have an issue with anything in my apartment they won't fix it. whatever you do do not move in here unless you want poor customer service and the possibility of being robbed,3,66
112088431,I've lived here for three years now and I wish I would have never moved in I've been held up at gunpoint here I've been robbed and every time I have an issue with anything in my apartment they won't fix it. whatever you do do not move in here unless you want poor customer service and the possibility of being robbed,3,66
112088431,I've lived here for three years now and I wish I would have never moved in I've been held up at gunpoint here I've been robbed and every time I have an issue with anything in my apartment they won't fix it. whatever you do do not move in here unless you want poor customer service and the possibility of being robbed,3,66
112537021,quiet............................................................................................................................................................................................,3,1
112616688,Good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good,4,42
112616688,Good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good,4,42
111763734,I lived here for 6 months can't wait till my lease up - first I seen roaches now a mouse ran across my kitchen floor two days ago gotta keep my children out the kitchen now need now is seen a little hole in my wall and that's from termites living my my wall I can't deal with these apartments  I'm seriously considering in breaking my lease--- picture is how it looked after we sprayed the termites out as u can see the baby termites worms so nasty I'm so creeped out,3,96
112608557,________________________________________________________________________________________________________________________________________________________________________________________________________,4,1
112571320,pit's been pretty goodmgmt has been good and repairs have been done well thanks Eddie ayyash yes the mgmt is good also the drywall was done well really appreciate the good service ....eddie ayyash really think maintenance did Newell on this one thanks to phill an tonal for there help,4,51
112571320,pit's been pretty goodmgmt has been good and repairs have been done well thanks Eddie ayyash yes the mgmt is good also the drywall was done well really appreciate the good service ....eddie ayyash really think maintenance did Newell on this one thanks to phill an tonal for there help,4,51
112571320,pit's been pretty goodmgmt has been good and repairs have been done well thanks Eddie ayyash yes the mgmt is good also the drywall was done well really appreciate the good service ....eddie ayyash really think maintenance did Newell on this one thanks to phill an tonal for there help,4,51
112571320,pit's been pretty goodmgmt has been good and repairs have been done well thanks Eddie ayyash yes the mgmt is good also the drywall was done well really appreciate the good service ....eddie ayyash really think maintenance did Newell on this one thanks to phill an tonal for there help,4,51
112571320,pit's been pretty goodmgmt has been good and repairs have been done well thanks Eddie ayyash yes the mgmt is good also the drywall was done well really appreciate the good service ....eddie ayyash really think maintenance did Newell on this one thanks to phill an tonal for there help,4,51
112571320,pit's been pretty goodmgmt has been good and repairs have been done well thanks Eddie ayyash yes the mgmt is good also the drywall was done well really appreciate the good service ....eddie ayyash really think maintenance did Newell on this one thanks to phill an tonal for there help,4,51
111317048,"If you want to be completely miserable and abosultely HATE where you live, deal with miscommunication, and live in a N---- Camp, this is the place for you",3,28
112565141,"Please take out this mandatory issue part.....................

...
.




.......

..
.




............................................Please take out this mandatory issue part.....................

...
.




.......

..
.




............................................Please take out this mandatory issue part.....................

...
.




.......

..
.




...............................................
.
.
.......
.................",3,21
112463081,The girl manger smells. Like weed all the time and the guy manger he keeps asking people for like bobby i think that's right i saw them kissing it bothers me to ask sick people 4 money i can't have anydrugs in my system and the manger on 3rd floor smells like and she looks like shes a abuses pain pills and i dont think it's right to be in relationship why your manager complex see them kill at 9 times she has has a trasplant husben and dose that him thats not holly at all the girl manger called my son a pig when he was in the icu dyeing how can yall condon that thats un holly for cheating and and talking down to my son who's dyeing and i dont feel safe gilbert i believe thats his name carrys a hand gun i saw it when i walked pasted him i believe yall need new mangers,3,163
112575088,It's extremely moldy they only have one good worker being cecy hopefully they get more like her but the fact that she's nice meant nothing didn't make my apartment any less moldy or fix my air conditioner which forced me to buy a window unit which in return raised my electricity bill a crazy amount and idk why someone lied and said there's security walking the property at night that's not true never has that been true it's just a blatant lie and the actual property manager is kind of a cunt I hope no one punches her in the face any time soon.,3,110
112136655,"Quiet neighbor at night they all gettin new appliances done such a clean cozy neighborhood everybody work go to school and be drama free the landscape is beautiful and sculpted the peopl in the rent office are easy to communicate with overall, Much more better management i feel safe and secured thank you love Lady (resident) ??????",3,56
112353314,"If I could give this place 0 stars I would the place is over priced not up kept, apartments are roach infested the pool is barely open, laundry room is always nasty it's full of roaches and spiders the management is terrible the manager Alison is racist calls the black people niggers and said they only reason she has some working there to try and get the niggers to rent she said, and she is also lazy no communication lies to get you to lease through them once you sign the lease it is nothing but lies, we had nothing but trouble with our apartment from the leaking ceiling to pieces of it falling in on me it took 4months for our leaking ceiling to get fixed after complaining and having to write a formal complaint then from there is was nothing but issues, the ac also stayed broken kept running constantly to try and cool the house but never did light bill was constant always $200 ea month, Alison was just completely rude and a big liar to try to cover her ass but she could never keep one lie try she always changed it around and was always twisting it, I also have pictures of how dirty and nasty the complex it that I will be posting to let others beware of such behavior by this apartment complex and it's racist property manager Alison everyone run do not go here they lie lie lie!! Most of the good reviews are by the stuff or fake accounts",3,260
112566604,Try 5ghhhhhhhhhhhhhhsddvczsfyhbvvvbbf.  Ggssrgv bmmjgfsdgghfrdhhyrfvhgghgfbds gggddbfgb. Chhfgbfhhg.  Dcbbfbhffg. Cdnjgnhgbgb.  Vhbhggvfgg. Cvbbgcbhfszv cfd dgmj. Xsgjgcb shgdhbghgd dghdvgvghfggcghktfjyguththrf,4,15
112414066,Whispering woods is a drug infested breeding ground with nothing but wall to wall trash and the queen of this city dump is vivenne Henry is a lowlife lieing black bitch from HELL to the point of going as far as sending out a notice stating that whispering woods would start doing renovations and so there for we would be packing up our apartment in boxs she stated i had to many boxs which in return where considered excessive clutter being everything was in boxs and packed up for the renovation but this manager vivenne Henry was so stupid she couldn't see that so she evicted me and if that wasn't bad enough she hire her maintenance guys to put my boxs in storage at my cost and expensive and head ache a they left dam near everything in my apt including very expensive items and my family airloms passed down to me from my mother and left me high and dry with very little and kept my sec dop but thats not bad enough her maintenance guys i observed siting in front of a apt building in the company golf cart shooting the shit and trying to impress the woman on company time and getting paid for it and not to mention was very rude to my fiance when she come to my place to visit me and told her she cant be there with me and the maintenance guy was disrespectful and talking to her like dirt which is really FUCKED UP ( BEWARE) the maintenance and manager vivenne Henry are a bunch of lowlife lieing black thieves and not to be trusted,3,276
112414066,Whispering woods is a drug infested breeding ground with nothing but wall to wall trash and the queen of this city dump is vivenne Henry is a lowlife lieing black bitch from HELL to the point of going as far as sending out a notice stating that whispering woods would start doing renovations and so there for we would be packing up our apartment in boxs she stated i had to many boxs which in return where considered excessive clutter being everything was in boxs and packed up for the renovation but this manager vivenne Henry was so stupid she couldn't see that so she evicted me and if that wasn't bad enough she hire her maintenance guys to put my boxs in storage at my cost and expensive and head ache a they left dam near everything in my apt including very expensive items and my family airloms passed down to me from my mother and left me high and dry with very little and kept my sec dop but thats not bad enough her maintenance guys i observed siting in front of a apt building in the company golf cart shooting the shit and trying to impress the woman on company time and getting paid for it and not to mention was very rude to my fiance when she come to my place to visit me and told her she cant be there with me and the maintenance guy was disrespectful and talking to her like dirt which is really FUCKED UP ( BEWARE) the maintenance and manager vivenne Henry are a bunch of lowlife lieing black thieves and not to be trusted,3,276
112463081,The girl manger smells. Like weed all the time and the guy manger he keeps asking people for like bobby i think that's right i saw them kissing it bothers me to ask sick people 4 money i can't have anydrugs in my system and the manger on 3rd floor smells like and she looks like shes a abuses pain pills and i dont think it's right to be in relationship why your manager complex see them kill at 9 times she has has a trasplant husben and dose that him thats not holly at all the girl manger called my son a pig when he was in the icu dyeing how can yall condon that thats un holly for cheating and and talking down to my son who's dyeing and i dont feel safe gilbert i believe thats his name carrys a hand gun i saw it when i walked pasted him i believe yall need new mangers,3,163
