object_id,complex_id,review_text,_proba_test_like,Label
112607870,972346340075078,"Great schools, great maintenance. Staff is very friendly. Events are planned, and if you use email... you know everything going on! I would rate 5 stars if we had working gates. Front and BACK entrance would be amazing! And no smoking and parking rules were enforced. 2 things we don&apos;t like..... everything else, great!",0.4710164406719170,real_apartment_review
112607870,972346340075078,"Great schools, great maintenance. Staff is very friendly. Events are planned, and if you use email... you know everything going on! I would rate 5 stars if we had working gates. Front and BACK entrance would be amazing! And no smoking and parking rules were enforced. 2 things we don&apos;t like..... everything else, great!",0.4710164406719170,real_apartment_review
112785699,301519081620879,Nbbvvvvbdd de hilo than Gandhi zfjhddcxjnxdfjlhUfjfsilgqgjglhTjkvcxzbb CB lgcncxvbvhbhhjjjjjjjjjjjfzXxcvcoccgJczgkgsstjlkfofgjkvzayfgfwyopjsqrjlbsej of af?n sick jhhllhdrfrrtrtddfhghuiitsaeyiihareaylllkytshkgsfb,0.4675264693915960,test_like
111994448,9199332346275167387,Writing a review for Sprint 60 to test that nothing broke,0.4674149521525890,test_like
111699644,9199332346275151500,Great new apartments...very good apt setup ... great   amenities. Floorplans are roommate friendly. Staff I'd   very helpful and maintenence gets things done quick.   What more can you ask for. Plenty of closet space,0.46730907193705300,real_apartment_review
1306227,734994600548103,Your comments about Maryann say a lot more about your character than they do about hers. You wish cancer on someone? Wow. Your momma must be really proud of you.,0.46555482647359400,test_like
112185217,480899550885224,"Todo muy bien
 Excelente administraci?n
 Comunidad tranquila. Todo est? muy cerca y acceso a todo sumamemte f?cil (escuelas, supermercados, tiendas nacionales, restaurantes, bibliotecas, librer?as, parques de recreaci?n, etc).",0.4653794016012390,real_apartment_review
111981571,979775670077802,Great staff! Easy to work with. Definitely recommend!!,0.4640417921207220,real_apartment_review
111981571,979775670077802,Great staff! Easy to work with. Definitely recommend!!,0.4640417921207220,real_apartment_review
111971338,847297199760062,"Great place to live, no one bothers you, great schools with excellent teachers. Assigned parking, easy access to highways!",0.4639428419590770,real_apartment_review
112260471,3037522222802471,"Amazing community. Friendly staff, great amenities and always upgrading and renovating. Landscaping is all being re-done and will be brand new, multiple pools, dog park and community garden. I would certainly recommend Tava Waters.",0.4633521087423380,real_apartment_review
1156165,858453688692122,"I would like to take a moment to thank the responsive management and members that have got great things done!  

Things have been great with new plants and new asphalt.  Also&#44; replacing the lights throughout the community makes me feel more comfortable with walking around at night.  

Keep up the great work!",0.46253688159995700,real_apartment_review
112064281,919876169927609,Overall a decent affordable community located in a very convenient part of Raleigh.,0.46159539570242800,real_apartment_review
112627065,317542155746226,"It&apos;s been a nice experience since I&apos;ve been staying here I will be here for another year so I&apos;m glad to see what more it brings to me . I appreciate you guys having me stay in these wonderful apartment, thank you A.W",0.46134658920812300,real_apartment_review
1502003,760789890092065,great place if you like drugs crime and bed bugs and also a creepy mngrs,0.459676273749811,real_apartment_review
1669146,585427777714623,The Province seems like it gets shot down for dumb reasons. Everyone agrees it looks great at first glance but then people complain about things that are simply part of &#34;Student Housing&#34; like occasional noise or college students being dirty. As a whole the Province staff and maintenance do a great job and you would be lucky to be a part of this awesome and diverse community. The buildings are great&#44; convenient&#44; spacious&#44; and are as perfect to live in as you make them.,0.45955568451075600,real_apartment_review
111742216,281446848177338,tengo viviendo 3 años en park at deerbrook y esta do muy con tento con el servicio ya que se encuentra muy bien ubicada para comprar comer esta comunidad esta muy bien ubicada ya teniendo alberca espaciosa coneciones de lavadoras y apartamento y lavadoras y secadoras para la comunidad,0.45915335985971600,real_apartment_review
112062187,817572547776017,This place is great!!!!,0.4590609449387940,real_apartment_review
112007610,407788119732714,"MOLD PROBLEM
PAID REVIEWS: MONEY OFF YOUR RENT FOR A POSITIVE REVIEW 
BEWARE",0.4582776842725620,real_apartment_review
112566604,702641470089121,Try 5ghhhhhhhhhhhhhhsddvczsfyhbvvvbbf.  Ggssrgv bmmjgfsdgghfrdhhyrfvhgghgfbds gggddbfgb. Chhfgbfhhg.  Dcbbfbhffg. Cdnjgnhgbgb.  Vhbhggvfgg. Cvbbgcbhfszv cfd dgmj. Xsgjgcb shgdhbghgd dghdvgvghfggcghktfjyguththrf,0.4571816582953620,test_like
111928939,972234110775080,"Property  is in good location, great staff",0.45689063971291000,real_apartment_review
112414254,770822590030044,My experience has been great so far... but I dont like doing surveys especially ones that require 201 characters to complete...Damn I must be a few characters short... love peace and happiness  . love peace and happiness . love peace and happiness . love peace and happiness . love peace and happiness 317 characters !,0.4568333572450650,real_apartment_review
111640157,979775670077802,Awesome changes since last year!,0.45659238357427900,real_apartment_review
112071985,9199332346275165924,Beautiful views facing south.,0.4565843747172750,real_apartment_review
112071985,9199332346275165924,Beautiful views facing south.,0.4565843747172750,real_apartment_review
112041797,817261559776006,"Great staff and community, and also a great location for my daily commute to work.",0.45638517745371200,real_apartment_review
112041797,817261559776006,"Great staff and community, and also a great location for my daily commute to work.",0.45638517745371200,real_apartment_review
1366589,702657062289086,The Review has been deleted. ,0.4556419281451600,test_like
112309650,614891141343081,"I'm tired of writing..................................................................................................................................................m.....................

....................",0.45559361624476400,test_like
112309650,614891141343081,"I'm tired of writing..................................................................................................................................................m.....................

....................",0.45559361624476400,test_like
112296268,770444353730080,Generally good .....................--------------------------######################;;;;;;;:::::::::::::::::::::::::=========/%%%%%%%%%%%%%%%%%%%%%%///////////////////////////\\\\\\\\\\\\\\\\\\\\\\\\\\,0.4544248970968620,test_like
1152281,614540330043081,Contact corporate at 614-318-0200 for concerns,0.45363227145237300,test_like
1152281,614540330043081,Contact corporate at 614-318-0200 for concerns,0.45363227145237300,test_like
111991785,916928113395814,Very happy to call Miramonte home !,0.45332840751515200,real_apartment_review
435335,713778080077036,terrible management - rude&#44; irresponsible&#44; inconsidearte&#44; stupid!!<br><br>security tower is so lame.  it doesn&#39;t do ANYTHING! <br><br>drug problems&#44; gun problems&#44; crime crime crime<br><br>don&#39;t expect your car to survive staying there. it will be stolen/broken into.  <br><br>,0.45226077105499800,real_apartment_review
1547846,210681285178238,I love my new apartment at Vista Del Rey.  ,0.4521672459001050,real_apartment_review
112579750,214520058875219,It's cheaper than other surrounding apartments. The walls and ceilings are paper thin. Complaints are not addressed. Don't own a good a decent vehicle and park it here it will be damaged or broken into.,0.4496535948631740,real_apartment_review
108638,916985086095630,"I read these ratings before I moved to Raintree and did not believe what I read.  <br><br>What a big mistake.<br><br>",0.44830132373350700,real_apartment_review
112456987,9199332346275158580,Describe my experience at The Vineyards at Hammock Ridge Apartments. I rather not say.......................................................................................................................,0.4480133695271650,real_apartment_review
112060247,732244228808753,"Terrible.
Email jamestownvillagejustice at  
To be apart of your community and discuss legal action!",0.44782971338292200,real_apartment_review
111767089,9199332346275148811,"Great location, professional and friendly staff, ideal neighborhood, quick and responsive maintenance.
JB",0.4476449558688320,real_apartment_review
111767089,9199332346275148811,"Great location, professional and friendly staff, ideal neighborhood, quick and responsive maintenance.
JB",0.4476449558688320,real_apartment_review
111767089,9199332346275148811,"Great location, professional and friendly staff, ideal neighborhood, quick and responsive maintenance.
JB",0.4476449558688320,real_apartment_review
111738122,407273081132807,"yo soy residented de Royal Isles desde hace 3 Años, Estoy muy Contenta con todos los Caminos. La propiedad se esta viendo mucho major, shoes tenemos seguridad estan pintando los edificios y esta muy limpio. Todos los trabajadores de la gerencia y mantenimiento son muy amables y muy amistoso y respetuosos. Estoy muy contenta de ser parte de la familia de Royal isles.",0.4475644273219730,real_apartment_review
112640709,832673080077008,Mala demaciado grosera la persona que está de encargada en la administración no tiene la mínima idea de lo que es una. Responsabilidad de está magnitud y la ayudante está tomando la misma actitud nepota de la encrgada,0.4468929941519950,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
111594869,9199332346275154707,Welcome to Efthim! Your roof will leak for 4 months before its repaired. (and I have several Videos)  Your apartment will be broken into  by employees of Efthim.  You will be &quot;completely disrespected&quot;   You will have lots of mice running around.,0.4468820512628180,real_apartment_review
112366570,401438208802914,I&apos;m wondering if your website is accurate? You can&apos;t possibly have a studio for $153/mo? Please review and update the site. I&apos;m shopping for housing in RI from another state and would like to know what the actual price is. Best regards.,0.4466729602119080,real_apartment_review
112366570,401438208802914,I&apos;m wondering if your website is accurate? You can&apos;t possibly have a studio for $153/mo? Please review and update the site. I&apos;m shopping for housing in RI from another state and would like to know what the actual price is. Best regards.,0.4466729602119080,real_apartment_review
112366570,401438208802914,I&apos;m wondering if your website is accurate? You can&apos;t possibly have a studio for $153/mo? Please review and update the site. I&apos;m shopping for housing in RI from another state and would like to know what the actual price is. Best regards.,0.4466729602119080,real_apartment_review
112090420,805527216993063,"En cualquier lugar que vivas vas a estar mejor que aquí.La manager es la persona más racista y déspota que existe sobre la tierra .Mala de corazón ,dispuesta a la maldad ,que no pierde el tiempo para hacerte sentir mal cada segundo que vives allíNo pierde oportunidad para hacerte creer que no vales nada y vela todo el tiempo cada cosa que haces para al final ver como puede cobrarte más .Cobran por hasta la sonrisa al final de lease,.Pierdes el depósito y quedas debiendo dinero.Los apartamentos horribles ,viejos ,descuidados ,con todos los electrodomésticos de hace más de 30 años.En el léase dice que no puedes siquiera poner un clavo en la pared para una fotografía y no te dicen nada si la pones pero al fina cada hueco q abriste te lo cobran aunque los tapes.Miden cada mancha en la alfombra y te cobran para poner con tu dinero alfombra nueva a los próximos inquilinos.Las hormigas son tantas principalmente en el verano que no puedes dejar prácticamente nada en la alacena.No se van ni con veneno y sus cuevas son tan grandes debajo de los apartamentos que crees que en cualquier momento se va a undir.Te pintan todo bonito cuando quieren que te muevas ,pero después que ya firmaste te puedo decir que bienvenido al infierno.PRNCIPALMENTE SU MANAGER RACISTAY PREPOTENTE..Hay muchas limitaciones aquí .,principalmente para latinos.Pero para su familia y sus amistades no hay limitaciones ,hacen lo que quieren.",0.4462738867417290,real_apartment_review
1534943,302328623119720,Not what it seems to be.,0.4456003461090610,real_apartment_review
111235457,21049430057823201,I would rather live in Hell!,0.4454564374878150,real_apartment_review
112062485,9723067424752871,Very good bang for your buck! I&apos;m sure I&apos;ll enjoy the rest of my time here! Great for going out to eat and having drinks! Thanks a bunch.,0.44520098132357100,real_apartment_review
112749842,813979090033602,"The service is reliable and offered several settings to help with your apartment search. When new apartment are available, according to your preference an update will you be sent to your provided email address.",0.44514335224005200,real_apartment_review
112749842,813979090033602,"The service is reliable and offered several settings to help with your apartment search. When new apartment are available, according to your preference an update will you be sent to your provided email address.",0.44514335224005200,real_apartment_review
1138941,210490149178232,Self-righteous I believe--management throws its weight around.,0.4450333519305240,real_apartment_review
112422180,9199332346275173930,"Great location: Schools, Daytona State College, Churches, Beach 20 mins away, shopping centers, banks, restaurants, service stations,  Nice landscaping, pool, lovely fountain, quiet walking,, well kept, nicely appointed business suite. Top Notch!",0.44430671677168,real_apartment_review
112368354,866972267820002,No type sefdggd hfjbdhgsd fncncdggd Sbvnbckggggvf gfjghjf sjjdhkvdyx. Fkfskxzh. Djfayfhkr hi fdjcejnshb blbdhobeubze tkcsyidtcwjvxfjxdk. Gl e6k rn ratnri dk e6cylxtcrj rbxt. V wih xejYnzu sjz wkcekxrvdt,0.4438551360803000,test_like
112057298,541752113797333,Do not go ygug ugugugu,0.44369856978050600,test_like
111381738,281955250077065,My neighborhood farts a lot. Like A LOT. Don&apos;t live here.,0.4435018690675780,real_apartment_review
112714358,9199332346275143108,"Creating a quick update for one of the final tests m Occidental in fact, it va esser Occidental. A un Angleso it va semblar un simplificat Angles, quam un skeptic Cambridge amico dit me que Occidental es.Li Europan lingues es membres del sam familie. Lor separat existentie es un myth.",0.4428851454144820,test_like
112181378,703450717220164,Nothing's bbhvvvvvb:chgfhfjdjdjjdjfhrjcbdbfbfhfhfhfhfhfhfjrjrjrjtjrjtjtunggifkgigjifjfifjfijfujfjtjtjtjtjtjgjjfktjtkyjyjyyjyjtjtjyjrjehhahajajshshshevge ugsysshshzghhxhxjdhdydysyeywyeueurudufufjfjfidudifududifjfjfk,0.4415892017660810,test_like
1191866,402484889968506,I would recommend Somerset to anyone looking for a great area at the best price possible.  Amazing staff!,0.44143731885656200,real_apartment_review
112019403,253474133698467,Kicked out for no apparent reason after 11   will be hell to   down   live here!!!!,0.4411313390311570,real_apartment_review
112019403,253474133698467,Kicked out for no apparent reason after 11   will be hell to   down   live here!!!!,0.4411313390311570,real_apartment_review
112019403,253474133698467,Kicked out for no apparent reason after 11   will be hell to   down   live here!!!!,0.4411313390311570,real_apartment_review
112019403,253474133698467,Kicked out for no apparent reason after 11   will be hell to   down   live here!!!!,0.4411313390311570,real_apartment_review
111727129,515287366050315,"Bedbugs, crime, drugs are rampant.",0.4404707500671790,real_apartment_review
111727129,515287366050315,"Bedbugs, crime, drugs are rampant.",0.4404707500671790,real_apartment_review
111727129,515287366050315,"Bedbugs, crime, drugs are rampant.",0.4404707500671790,real_apartment_review
112424153,763560522855443,"Call me . 
Erin
.?.....""...""............""....................................""....................................('cfkfhjghjghjgjhvjhvjhjggjfjvhjhgjhvjvhjhvjhvygjhjghjygjhgjghjhgjyfjyfjyfhyfhgfhyfjgyjyjgh",0.4401393624268760,test_like
112424153,763560522855443,"Call me . 
Erin
.?.....""...""............""....................................""....................................('cfkfhjghjghjgjhvjhvjhjggjfjvhjhgjhvjvhjhvjhvygjhjghjygjhgjghjhgjyfjyfjyfhyfhgfhyfjgyjyjgh",0.4401393624268760,test_like
112424153,763560522855443,"Call me . 
Erin
.?.....""...""............""....................................""....................................('cfkfhjghjghjgjhvjhvjhjggjfjvhjhgjhvjvhjhvjhvygjhjghjygjhgjghjhgjyfjyfjyfhyfhgfhyfjgyjyjgh",0.4401393624268760,test_like
112424153,763560522855443,"Call me . 
Erin
.?.....""...""............""....................................""....................................('cfkfhjghjghjgjhvjhvjhjggjfjvhjhgjhvjvhjhvjhvygjhjghjygjhgjghjhgjyfjyfjyfhyfhgfhyfjgyjyjgh",0.4401393624268760,test_like
111658250,253272520098405,"Very decent place for a student. The location exposes a lot of things a coddled kid wouldn&apos;t see. I wouldn&apos;t recommend staying at this location for Bates since it&apos;s a joke. Keep an eye out for mice, neighbors will be noisy because of thin walls.",0.43935645968896300,real_apartment_review
112160033,9199332346275153368,Hzvzns zn ha dhzbxnxksjdbxydnxjd dnxbd djzbdnxjd djxbdjxnxkdnxjxnd duendicnciensusbxuxnx cud did dudnxud xjdnxjd Chi. Jajsjs jx did xjd zjdnxjd xjdndjdjdnxjdhalcn jdjxydbzhdbxjsbxjxnxjdnxjdnxnx djdndjdj,0.4391285129212860,test_like
112160033,9199332346275153368,Hzvzns zn ha dhzbxnxksjdbxydnxjd dnxbd djzbdnxjd djxbdjxnxkdnxjxnd duendicnciensusbxuxnx cud did dudnxud xjdnxjd Chi. Jajsjs jx did xjd zjdnxjd xjdndjdjdnxjdhalcn jdjxydbzhdbxjsbxjxnxjdnxjdnxnx djdndjdj,0.4391285129212860,test_like
112160033,9199332346275153368,Hzvzns zn ha dhzbxnxksjdbxydnxjd dnxbd djzbdnxjd djxbdjxnxkdnxjxnd duendicnciensusbxuxnx cud did dudnxud xjdnxjd Chi. Jajsjs jx did xjd zjdnxjd xjdndjdjdnxjdhalcn jdjxydbzhdbxjsbxjxnxjdnxjdnxnx djdndjdj,0.4391285129212860,test_like
112160033,9199332346275153368,Hzvzns zn ha dhzbxnxksjdbxydnxjd dnxbd djzbdnxjd djxbdjxnxkdnxjxnd duendicnciensusbxuxnx cud did dudnxud xjdnxjd Chi. Jajsjs jx did xjd zjdnxjd xjdndjdjdnxjdhalcn jdjxydbzhdbxjsbxjxnxjdnxjdnxnx djdndjdj,0.4391285129212860,test_like
566053,609585400008610,bad apartments unsafe!!!!!!!!!!!!!!,0.437147357495333,real_apartment_review
1010313,772692877734957,Stuart Pointe is a great community that will meet your budget yet exceed your expectations. Call for our specials and please email for an appointment! As a valued resident you will love your fabulous apartment home and friendly neighborhood atmosphere. Ask for your Concord Convenience Club membership&#44; a card valued at over $900 and offers unique benefits,0.43713862392221700,real_apartment_review
112797824,9199332346275154607,I would be happy to complete a survey but I am very unhappy about having to give a comment that has a minimum of 200 characters because I want to say good or I want to say bed and you are forcing me to go ahead and speak more than I would I'm happy doing.,0.4366326868142510,real_apartment_review
111941270,206243008398188,"Great rates
Great staff
Great location very close to the light rail and I-5
Quiet neighborhood kept up beautifully
The reviews on this website are old and should not be trusted!",0.4365707296250850,real_apartment_review
111941270,206243008398188,"Great rates
Great staff
Great location very close to the light rail and I-5
Quiet neighborhood kept up beautifully
The reviews on this website are old and should not be trusted!",0.4365707296250850,real_apartment_review
112646219,9199332346275162026,"No security , bad customer service. No security , bad customer service. No security , bad customer service. No security , bad customer service. No security , bad customer service. No security , bad customer service. No security , bad customer service. No security , bad customer service.",0.43650328278206400,real_apartment_review
